4.0	256.0	1024.0	387.8766356868729	59.279259416295666	
32.0	32.0	1024.0	96.96915892171822	15.691886659215367	
4096.0	256.0	1048576.0	577.571522084721	360.30488325367014	
1.0	1.0	1.0	9.09211986681465	0.09842752654581499	
5.0	256.0	1280.0	484.77854831252887	56.13493356710041	
1.0	128.0	128.0	290.9478357380688	12.59087572889853	
4.0	32.0	128.0	72.7369589345172	3.122318417663567	
4096.0	32.0	131072.0	143.9102256047023	48.69044708827209	
512.0	256.0	131072.0	575.9588642889777	196.97621080238147	
6.0	256.0	1536.0	581.6535848009985	55.08281632184033	
5.0	32.0	160.0	72.7369589345172	3.922373677674203	
1.0	16.0	16.0	145.4739178690344	1.572879728797288	
512.0	32.0	16384.0	145.02867287657497	35.29544605565662	
64.0	256.0	16384.0	579.421606829969	98.91342478423121	
7.0	256.0	1792.0	582.0514050651732	55.7583713157095	
6.0	32.0	192.0	72.7369589345172	4.700975095828383	
1.0	2.0	2.0	18.1842397336293	0.19673243326403952	
64.0	32.0	2048.0	145.88439482276627	14.757374194059127	
8.0	256.0	2048.0	581.1461094982324	55.56254949567708	
8192.0	256.0	2097152.0	578.5728703713505	422.0296793526487	
7.0	32.0	224.0	72.7369589345172	5.380623973727421	
9.0	256.0	2304.0	582.2748969416048	51.9629378282206	
10.0	256.0	2560.0	582.0591939328127	56.840030423609804	
1.0	256.0	256.0	290.9478357380688	24.08944727225736	
8.0	32.0	256.0	72.7369589345172	6.002624705722401	
8192.0	32.0	262144.0	144.11885550704653	59.43792189050289	
1024.0	256.0	262144.0	576.8589162920972	314.18093675277447	
11.0	256.0	2816.0	582.4466186105816	57.239610378533285	
9.0	32.0	288.0	72.7369589345172	6.075453380801246	
12.0	256.0	3072.0	582.7529980461683	49.93912646597742	
10.0	32.0	320.0	72.7369589345172	7.129144768600042	
1.0	32.0	32.0	290.9478357380688	3.148711404055342	
1024.0	32.0	32768.0	144.46230873986468	31.478152720407376	
128.0	256.0	32768.0	577.1767518153322	122.06428320720876	
13.0	256.0	3328.0	582.6931870703681	58.31356374943519	
11.0	32.0	352.0	72.7369589345172	8.170760664749302	
14.0	256.0	3584.0	582.8985825907952	59.42308250836771	
15.0	256.0	3840.0	582.0383279290614	51.18927308120246	
12.0	32.0	384.0	72.7369589345172	8.201825102987954	
1.0	4.0	4.0	36.3684794672586	0.39445063047338164	
128.0	32.0	4096.0	145.11436572207026	15.781093642893508	
16.0	256.0	4096.0	583.0331442273442	66.27045984488737	
13.0	32.0	416.0	72.7369589345172	9.194994907216913	
16384.0	256.0	4194304.0	578.749437783897	454.9627355637237	
17.0	256.0	4352.0	583.0066270108952	67.9923647871459	
14.0	32.0	448.0	72.7369589345172	10.130050512020755	
18.0	256.0	4608.0	581.7364992159779	58.13344729410541	
15.0	32.0	480.0	72.7369589345172	9.923432176656151	
19.0	256.0	4864.0	582.1703864216843	74.27257071825586	
20.0	256.0	5120.0	582.9612256031245	67.08115948113429	
2.0	256.0	512.0	290.9478357380688	37.657815910710575	
16.0	32.0	512.0	72.7369589345172	7.855127046628242	
2048.0	256.0	524288.0	576.7267446114769	304.6459604666545	
21.0	256.0	5376.0	581.1781640148494	62.15411549585738	
17.0	32.0	544.0	72.7369589345172	11.475930265495839	
22.0	256.0	5632.0	582.1457640511552	65.93527602786403	
18.0	32.0	576.0	72.7369589345172	10.608583826075225	
23.0	256.0	5888.0	581.7917074064329	68.6487448897175	
19.0	32.0	608.0	72.7369589345172	11.696536176408426	
24.0	256.0	6144.0	581.5158198781087	65.3373506331661	
25.0	256.0	6400.0	580.9748006247034	70.74051211474176	
20.0	32.0	640.0	72.7369589345172	12.722966414288488	
1.0	64.0	64.0	290.9478357380688	6.289537691004243	
2.0	32.0	64.0	72.7369589345172	1.5699360692308844	
2048.0	32.0	65536.0	144.67266057305497	64.88054179214865	
256.0	256.0	65536.0	576.4914778273583	164.94721345580103	
26.0	256.0	6656.0	581.5306788072297	81.77970222734248	
21.0	32.0	672.0	72.7369589345172	9.60531823475784	
27.0	256.0	6912.0	581.181199890688	72.1579997706159	
22.0	32.0	704.0	72.7369589345172	12.43594177897574	
28.0	256.0	7168.0	580.6807888897816	84.07412077906388	
23.0	32.0	736.0	72.7369589345172	12.555638968570877	
29.0	256.0	7424.0	580.3419673853857	77.01227015908516	
30.0	256.0	7680.0	580.5586468455001	79.99499034465221	
3.0	256.0	768.0	290.9478357380688	48.78704999709206	
24.0	32.0	768.0	72.7369589345172	11.041710103722423	
31.0	256.0	7936.0	580.6412205559085	74.5902143795499	
25.0	32.0	800.0	75.76635162865979	11.60365624239205	
1.0	8.0	8.0	72.7369589345172	0.7896438764675318	
256.0	32.0	8192.0	145.27111672973183	19.442531946654537	
32.0	256.0	8192.0	580.5387462214006	79.81270159596886	
26.0	32.0	832.0	78.79563925594516	15.446532841545844	
32768.0	256.0	8388608.0	579.3011287493312	485.53587702396106	
27.0	32.0	864.0	81.82482182183918	12.937514908628955	
28.0	32.0	896.0	84.85389933180736	13.406512358503917	
29.0	32.0	928.0	87.8828717913148	14.613808017992906	
30.0	32.0	960.0	90.91173920582625	13.04382873207666	
3.0	32.0	96.0	72.7369589345172	2.33884861597484	
31.0	32.0	992.0	93.94050158080607	13.227258707054759	
#block size	threads per block	Total threads	Bandwidth/EU Read (bytes/cy)	Bandwidth/EU Read (GB/s)
